tissue	gene_id	outcome	n_snps	PP0	PP1	PP2	PP3	PP4	gene_name	is_mito
Brain_Anterior_cingulate_cortex_BA24	ENSG00000183726.11	ADHD	154	1.17617723493593e-09	0.370438008968582	1.59224856665586e-10	0.0495680084877567	0.579993981208259	TMEM50A	FALSE
Brain_Putamen_basal_ganglia	ENSG00000145029.14	ADHD	404	0.0044548557341937	0.21214334693463	0.00420489698054553	0.199660599899988	0.579536300450642	NICN1	FALSE
Brain_Cerebellum	ENSG00000174891.14	ASD	484	0.000464945867782565	0.0986620190378076	0.00152102425565994	0.322185835859202	0.577166174979548	RSRC1	FALSE
Brain_Substantia_nigra	ENSG00000178252.19	ADHD	316	8.11561961809906e-05	0.216011119403251	7.80684706633771e-05	0.207215995304036	0.576613660625868	WDR6	FALSE
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000185909.15	ADHD	240	0.014455195603076	0.239282627902249	0.00975672524681161	0.160931396925752	0.575574054322111	KLHDC8B	FALSE
Brain_Anterior_cingulate_cortex_BA24	ENSG00000085719.13	ADHD	113	0.0256700705820995	0.351829635084901	0.00330689740438535	0.0447493310802717	0.574444065848343	CPNE3	FALSE
Brain_Frontal_Cortex_BA9	ENSG00000163938.17	ASD	273	3.63293896180335e-05	0.346687749883261	8.32966984079526e-06	0.0789148576479919	0.574352733409288	GNL3	FALSE
Brain_Putamen_basal_ganglia	ENSG00000285416.1	ADHD	636	3.34632213005079e-12	0.215652404526625	3.3167581936782e-12	0.213175996755708	0.571171598711005	ENSG00000285416	FALSE
Brain_Caudate_basal_ganglia	ENSG00000275228.1	ADHD	78	0.0181234045532349	0.365479518776794	0.0022237969334538	0.0442755522932006	0.569897727443317	ENSG00000275228	FALSE
Brain_Putamen_basal_ganglia	ENSG00000188672.19	ADHD	168	3.31377130828678e-51	0.380893423985607	4.49194687593454e-52	0.0510635533297124	0.568043022684678	RHCE	FALSE
Brain_Putamen_basal_ganglia	ENSG00000169398.19	ADHD	391	2.06621453303889e-08	0.370390561116992	3.47645104641464e-09	0.061751162022654	0.567858252721759	PTK2	FALSE
Brain_Caudate_basal_ganglia	ENSG00000188672.19	ADHD	184	9.97432990982106e-68	0.381480688831024	1.35273684357583e-68	0.0511697583592	0.567349552809765	RHCE	FALSE
Brain_Hippocampus	ENSG00000188672.19	ADHD	158	1.77057013935683e-31	0.381728928415222	2.39762875264176e-32	0.0511249181222823	0.567146153462502	RHCE	FALSE
Brain_Cerebellum	ENSG00000151229.13	ADHD	134	0.0333427307285627	0.117002970484419	0.0633705538169068	0.221809124536195	0.564474620433916	SLC2A13	FALSE
Brain_Anterior_cingulate_cortex_BA24	ENSG00000188672.19	ADHD	159	3.00251382682895e-35	0.384676019139854	4.06620167973601e-36	0.0515315638542628	0.563792417005881	RHCE	FALSE
Brain_Frontal_Cortex_BA9	ENSG00000120860.11	ADHD	242	0.00047646112276159	0.362835970855315	9.65786361440151e-05	0.072983218055906	0.563607771329874	WASHC3	FALSE
Brain_Anterior_cingulate_cortex_BA24	ENSG00000163938.17	ASD	305	0.000406600482964076	0.360440460632891	8.61089473032612e-05	0.075769983439702	0.56329684649714	GNL3	FALSE
Brain_Cortex	ENSG00000183726.11	ADHD	157	9.8078649928381e-11	0.385897924548118	1.32800087177225e-11	0.0516887933352575	0.562413282005267	TMEM50A	FALSE
Brain_Cerebellum	ENSG00000271904.1	ASD	429	0.000194834236145453	0.227404945072452	0.000180516775777407	0.210131927261192	0.562087776654434	ENSG00000271904	FALSE
Brain_Cerebellum	ENSG00000174891.14	ADHD	382	0.00110771841699793	0.127220117342411	0.00267932123525093	0.307154957932428	0.561837885072912	RSRC1	FALSE
Brain_Cortex	ENSG00000114302.16	ASD	206	0.091985223123167	0.191220095045587	0.0508418609895192	0.105129908279042	0.560822912562685	PRKAR2A	FALSE
Brain_Hypothalamus	ENSG00000188672.19	ADHD	158	1.97813047156577e-26	0.388715286667344	2.67868375220539e-27	0.0520786425239549	0.559206070808704	RHCE	FALSE
Brain_Spinal_cord_cervical_c-1	ENSG00000255020.1	ASD	350	2.19054789029955e-08	0.127003737696664	5.43719038126983e-08	0.314679484785579	0.558316701240373	TDH-AS1	FALSE
Brain_Frontal_Cortex_BA9	ENSG00000188338.15	ADHD	165	0.095384441355524	0.131339327853595	0.0910115900350074	0.124760639001582	0.557504001754292	SLC38A3	FALSE
Brain_Spinal_cord_cervical_c-1	ENSG00000176095.12	ADHD	136	0.0915350457714134	0.259739977110746	0.0241575150741621	0.0679928247707399	0.556574637272939	IP6K1	FALSE
Brain_Caudate_basal_ganglia	ENSG00000253641.6	ASD	290	0.00387559032033697	0.283773816272563	0.00210817758248068	0.153806008669029	0.556436407155591	LINCR-0001	FALSE
Brain_Spinal_cord_cervical_c-1	ENSG00000188672.19	ADHD	164	8.4976786103393e-34	0.391323037080189	1.15114777835313e-34	0.0524548018384805	0.556222161081327	RHCE	FALSE
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000152556.17	ADHD	72	0.0494228072416725	0.352570908765147	0.005308367317892	0.0373132835746071	0.555384633100681	PFKM	FALSE
Brain_Hypothalamus	ENSG00000163938.17	ASD	477	1.06979911859751e-12	0.331712262988008	3.7197886699902e-13	0.114785863817931	0.55350187319262	GNL3	FALSE
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000107833.10	ADHD	61	0.000307330456082422	0.425679923082112	1.52984372956272e-05	0.0206363305723705	0.553361117452141	NPM3	FALSE
Brain_Cerebellum	ENSG00000188672.19	ADHD	162	1.31426278621238e-27	0.394336068364341	1.78014908871262e-28	0.0528594202056949	0.552804511429963	RHCE	FALSE
Brain_Cerebellar_Hemisphere	ENSG00000239212.2	ADHD	141	0.00363926714824653	0.379201024485623	0.000619674057465083	0.0640157054454035	0.552524328863262		FALSE
Brain_Anterior_cingulate_cortex_BA24	ENSG00000107833.10	ADHD	41	0.0166323652721036	0.412080546681144	0.000763491746191191	0.0183639771425027	0.552159619158058	NPM3	FALSE
Brain_Cerebellum	ENSG00000182379.10	ADHD	69	4.6448721821522e-06	0.437801957223769	1.18406215514168e-07	0.0106087813562193	0.551584498141614	NXPH4	FALSE
Brain_Cerebellar_Hemisphere	ENSG00000109323.11	F3	108	0.0884695010301684	0.254313482612011	0.0274350304908116	0.0783129765729837	0.551469009294026	MANBA	FALSE
Brain_Substantia_nigra	ENSG00000239519.1	ADHD	228	0.000156813061838843	0.0547309589959306	0.00112719370060929	0.392862483976464	0.551122550265157	CADM2-AS1	FALSE
Brain_Cerebellar_Hemisphere	ENSG00000174891.14	ADHD	549	2.10342846727258e-06	0.137695353147594	4.76401967988087e-06	0.311312899454499	0.55098487994976	RSRC1	FALSE
Brain_Substantia_nigra	ENSG00000272572.1	ADHD	49	0.0198173890433691	0.415244961689148	0.000689441888194506	0.0138959135499557	0.550352293829333	ENSG00000272572	FALSE
Brain_Caudate_basal_ganglia	ENSG00000163938.17	ASD	513	1.71731970343528e-11	0.336535769715841	6.00866459566138e-12	0.117202959250958	0.54626127101002	GNL3	FALSE
Brain_Spinal_cord_cervical_c-1	ENSG00000285416.1	ADHD	201	0.00234190523003219	0.271381847308122	0.00154701119406174	0.17872288560405	0.546006350663735	ENSG00000285416	FALSE
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000188672.19	ADHD	174	3.92276361814255e-68	0.400408453754624	5.31823911098705e-69	0.0537390370844678	0.545852509160903	RHCE	FALSE
Brain_Hippocampus	ENSG00000272572.1	ADHD	109	0.000633733492031094	0.437395840768747	2.44091698526865e-05	0.0163012941002926	0.545644722469076	ENSG00000272572	FALSE
Brain_Cerebellar_Hemisphere	ENSG00000163938.17	ASD	598	8.51543266639951e-17	0.334701818433294	3.10036014240658e-17	0.121316670567922	0.543981510998786	GNL3	FALSE
Brain_Amygdala	ENSG00000253641.6	ASD	72	0.0911020264100348	0.313691365834609	0.0117312681071768	0.0398506196291598	0.543624720019019	LINCR-0001	FALSE
Brain_Anterior_cingulate_cortex_BA24	ENSG00000154328.16	ASD	62	0.00048375751677437	0.450724722744763	6.39837971070459e-06	0.00541810711509401	0.543367014243658	NEIL2	FALSE
Brain_Amygdala	ENSG00000178467.18	ADHD	192	0.0594691281676458	0.225401165551545	0.03612236183278	0.136369112628737	0.542638231819292	P4HTM	FALSE
Brain_Substantia_nigra	ENSG00000285416.1	ADHD	85	0.193768115891032	0.169327419548971	0.0507600749803084	0.0438151878903458	0.542329201689343	ENSG00000285416	FALSE
Brain_Putamen_basal_ganglia	ENSG00000154328.16	ASD	70	6.26149309052099e-06	0.452278498786357	9.11364229653855e-08	0.00604126791414615	0.541673880669983	NEIL2	FALSE
Brain_Cerebellar_Hemisphere	ENSG00000188672.19	ADHD	163	5.04858251541797e-25	0.404165473298934	6.83870391337644e-26	0.0542057779829762	0.541628748718088	RHCE	FALSE
Brain_Hypothalamus	ENSG00000169398.19	ADHD	330	0.000328847086543472	0.396101065554735	5.27293793012537e-05	0.0629727543792245	0.540544603600196	PTK2	FALSE
Brain_Anterior_cingulate_cortex_BA24	ENSG00000168268.11	ASD	33	0.0726267642880584	0.366284831711802	0.00349001023612903	0.0170609325277438	0.540537461236266	NT5DC2	TRUE
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000254423.1	ASD	336	0.00339940369236051	0.156457827183224	0.00644141806332873	0.295929009886554	0.537772341174533	ENSG00000254423	FALSE
Brain_Cerebellar_Hemisphere	ENSG00000104331.9	ADHD	149	0.0986615507720543	0.339202726641264	0.00562604549398794	0.0188048856790886	0.537704791413605	BPNT2	FALSE
Brain_Cerebellum	ENSG00000175806.15	ASD	116	0.00171392612303621	0.424434274884636	0.0001500723133032	0.0366266232736675	0.537075103405358	MSRA	TRUE
Brain_Frontal_Cortex_BA9	ENSG00000273765.1	ADHD	81	0.0254192575081453	0.3841928852168	0.00337957921609107	0.0505433232503622	0.536464954808602	ENSG00000273765	FALSE
Brain_Cortex	ENSG00000188672.19	ADHD	160	1.1060171717247e-32	0.408885924841097	1.4980509001895e-33	0.0548455051892799	0.536268569969623	RHCE	FALSE
Brain_Cerebellar_Hemisphere	ENSG00000204178.11	ADHD	162	7.70767967258002e-19	0.409173274646529	1.04399667237552e-19	0.0548861261319165	0.535940599221554	MACO1	FALSE
Brain_Cerebellar_Hemisphere	ENSG00000279875.1	ADHD	150	0.00187439807095439	0.396498148569726	0.000319298413504278	0.0670080388125636	0.534300116133253	ENSG00000279875	FALSE
Brain_Caudate_basal_ganglia	ENSG00000107833.10	ADHD	75	0.000127327530749049	0.445304884421123	6.01201190800786e-06	0.0204918484428047	0.534069927593415	NPM3	FALSE
Brain_Caudate_basal_ganglia	ENSG00000154316.16	ASD	673	5.66055332384756e-09	0.043916423849593	5.46206373166098e-08	0.423231915215582	0.532851600653635	TDH	FALSE
Brain_Hippocampus	ENSG00000271904.1	ASD	485	3.70889296458929e-12	0.219681026071611	4.18847105412578e-12	0.247554097598958	0.532764876321533	ENSG00000271904	FALSE
Brain_Hypothalamus	ENSG00000177479.20	ADHD	103	0.144287529115023	0.230619729036189	0.0360547701638111	0.0570956390435129	0.531942332641464	ARIH2	FALSE
Brain_Putamen_basal_ganglia	ENSG00000275228.1	ADHD	91	0.0146055864707047	0.398269876336687	0.00201188269556959	0.0543298881129114	0.530782766384127	ENSG00000275228	FALSE
Brain_Caudate_basal_ganglia	ENSG00000257735.1	ADHD	109	0.0102166822481995	0.308237808664434	0.00486392625223545	0.146214428406817	0.530467154428314	ENSG00000257735	FALSE
Brain_Frontal_Cortex_BA9	ENSG00000188672.19	ADHD	160	8.93121839499192e-33	0.414775089860186	1.20968229124104e-33	0.0556493306863629	0.529575579453456	RHCE	FALSE
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000275228.1	ADHD	127	0.00266628709966118	0.402313868554616	0.000435457247080889	0.0651763780203099	0.529408009078332	ENSG00000275228	FALSE
Brain_Hypothalamus	ENSG00000183726.11	ADHD	149	0.000278569125236821	0.415274822298984	3.7282459030495e-05	0.0550491844497185	0.529360141667031	TMEM50A	FALSE
Brain_Hippocampus	ENSG00000233609.3	ASD	793	1.76297454053626e-10	0.0369028437857138	2.08332858991485e-09	0.435557881930676	0.527539272023986	RPL10P19	FALSE
Brain_Substantia_nigra	ENSG00000104497.15	ASD	178	0.000152634196540513	0.422258012850476	1.83084867765421e-05	0.0501224412627935	0.527448603203414	SNX16	FALSE
Brain_Cortex	ENSG00000154316.16	ASD	398	9.99959461903192e-05	0.0565730830977249	0.00073504412993347	0.415326719203665	0.527265157622486	TDH	FALSE
Brain_Frontal_Cortex_BA9	ENSG00000169398.19	ADHD	303	0.000474461319532907	0.408295231252373	7.50222112683022e-05	0.0640328529288463	0.527122432287979	PTK2	FALSE
Brain_Hippocampus	ENSG00000226913.2	ADHD	202	0.00660026780246284	0.0195398984451745	0.112991690578509	0.333981685790066	0.526886457383788	BSN-DT	FALSE
Brain_Cortex	ENSG00000253641.6	ASD	218	6.28188397794964e-05	0.356822685384148	2.06667971631204e-05	0.116865020184649	0.526228808794261	LINCR-0001	FALSE
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000270154.1	ASD	154	0.00312643283069281	0.265179499747567	0.00241009406287097	0.203895295388055	0.525388677970813	ENSG00000270154	FALSE
Brain_Putamen_basal_ganglia	ENSG00000176623.12	ADHD	346	8.41160392014213e-21	0.384165312146274	2.02607214759037e-21	0.0920086619989466	0.523826025854782	RMDN1	TRUE
Brain_Hypothalamus	ENSG00000178467.18	ADHD	404	1.68525163659441e-05	0.242469534016588	1.63307598258658e-05	0.234439581653884	0.523057701053336	P4HTM	FALSE
Brain_Amygdala	ENSG00000104497.15	ASD	237	1.46566399807784e-05	0.410321785911598	2.56399364487737e-06	0.0712622039142038	0.518398789540573	SNX16	FALSE
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000271192.1	F3	33	0.313088894457112	0.138763223332379	0.0210067200754518	0.00879197846101982	0.518349183674037	ENSG00000271192	FALSE
Brain_Cerebellum	ENSG00000167528.13	ADHD	70	0.0318108233748706	0.404020339703546	0.00347697533818965	0.0436430391048887	0.517048822478505	ZNF641	FALSE
Brain_Cerebellum	ENSG00000148842.18	ADHD	73	0.157834002905433	0.317116688002465	0.00297473194390202	0.00546015309359205	0.516614424054608	CNNM2	FALSE
Brain_Amygdala	ENSG00000145020.16	ADHD	134	0.164855973953453	0.21986614654715	0.0426761993289365	0.0564004592476912	0.516201220922769	AMT	TRUE
Brain_Cortex	ENSG00000145029.14	ADHD	236	0.0756418722983084	0.252597632304742	0.0362351860767207	0.120488342920935	0.515036966399294	NICN1	FALSE
Brain_Frontal_Cortex_BA9	ENSG00000258017.3	ADHD	100	4.74573016422251e-06	0.405135481534759	9.41837353360971e-07	0.0798881952581875	0.514970635639535	ENSG00000258017	FALSE
Brain_Amygdala	ENSG00000177352.10	ADHD	102	0.134365595363598	0.156280497469357	0.0903557639782798	0.104578284158973	0.514419859029793	CCDC71	FALSE
Brain_Substantia_nigra	ENSG00000185909.15	ASD	77	0.291604017328991	0.0601769866342208	0.111568524947296	0.0225097452138661	0.514140725875626	KLHDC8B	FALSE
Brain_Cerebellar_Hemisphere	ENSG00000275228.1	ADHD	325	6.48411360688357e-11	0.420211111384927	1.02435914233114e-11	0.0658709605231126	0.513917928016875	ENSG00000275228	FALSE
Brain_Amygdala	ENSG00000233609.3	ASD	661	1.57322954855796e-12	0.0415416784916774	1.69944396912412e-11	0.448233921326598	0.510224400163157	RPL10P19	FALSE
Brain_Cerebellum	ENSG00000275228.1	ADHD	130	2.35162557825529e-09	0.428939820365517	3.42508426632438e-10	0.0619649245711407	0.50909525236921	ENSG00000275228	FALSE
Brain_Hypothalamus	ENSG00000233609.3	ASD	566	8.62135327189304e-10	0.0421585393802066	9.20431493989417e-09	0.449584044374824	0.508257406178521	RPL10P19	FALSE
Brain_Putamen_basal_ganglia	ENSG00000154316.16	ASD	345	9.599826761151e-07	0.150754656277607	2.17657843523287e-06	0.341299615011568	0.507942592149713	TDH	FALSE
Brain_Cerebellar_Hemisphere	ENSG00000248971.2	F3	183	0.0133958656734567	0.353712544411869	0.00458876714502839	0.120656938932633	0.507645883837012	KRT8P46	FALSE
Brain_Nucleus_accumbens_basal_ganglia	ENSG00000253641.6	ASD	277	0.000463432759985473	0.110171798382959	0.00160492552060749	0.381031968011381	0.506727875325067	LINCR-0001	FALSE
Brain_Cortex	ENSG00000178057.15	ADHD	225	0.104941900218989	0.216568782641032	0.0562291119781736	0.115533389712723	0.506726815449082	NDUFAF3	TRUE
Brain_Caudate_basal_ganglia	ENSG00000176623.12	ADHD	437	3.59641702903279e-28	0.38620843869274	1.0061958975244e-28	0.107546114294609	0.506245447012647	RMDN1	TRUE
Brain_Spinal_cord_cervical_c-1	ENSG00000177352.10	ADHD	107	0.175782455897945	0.207820473951935	0.0507796063228927	0.0595285818091405	0.506088882018087	CCDC71	FALSE
Brain_Cerebellar_Hemisphere	ENSG00000178467.18	ADHD	383	0.00136020666749999	0.253815173181888	0.00128031642463081	0.238402476264541	0.505141827461441	P4HTM	FALSE
Brain_Putamen_basal_ganglia	ENSG00000187166.1	ADHD	61	0.0771314064209295	0.378120644415849	0.00682447765857493	0.0329506065131347	0.504972864991512	H1-7	FALSE
Brain_Frontal_Cortex_BA9	ENSG00000178252.19	ADHD	500	6.45061551904435e-11	0.280785977058712	4.9766416186264e-11	0.216122930910412	0.503091091916603	WDR6	FALSE
Brain_Frontal_Cortex_BA9	ENSG00000254231.3	ADHD	96	0.0441703739753718	0.381928460834391	0.00741653789415197	0.0636258013527723	0.502858825943313	WWP1-AS1	FALSE
Brain_Hypothalamus	ENSG00000164078.14	ADHD	300	6.60203329530962e-05	0.0215915967708174	0.00145425043456298	0.475103041215483	0.501785091246183	MST1R	FALSE
Brain_Anterior_cingulate_cortex_BA24	ENSG00000169398.19	ADHD	410	1.28664940814236e-08	0.426717434926389	2.17184177826392e-09	0.0715274042212889	0.501755145813987	PTK2	FALSE
Brain_Substantia_nigra	ENSG00000188672.19	ADHD	155	1.46800081199516e-13	0.439360384204305	1.98739402015948e-14	0.0589793831787877	0.50166023261674	RHCE	FALSE
Brain_Caudate_basal_ganglia	ENSG00000164078.14	ADHD	527	2.75601109207171e-07	0.0215583095771323	6.11693280528407e-06	0.477983584356519	0.500451713532435	MST1R	FALSE
